09/06/2019,19:00:00,raw_cloud1,nan,,G
09/06/2019,19:00:00,aero1_hr_mn,1830.73,,G
09/06/2019,19:00:00,aero2_hr_mn,nan,,G
09/06/2019,19:00:00,raw_aero1,1903.00,,G
09/06/2019,19:05:00,raw_aero2,nan,,G
09/06/2019,19:05:00,raw_cloud1,nan,,G
09/06/2019,19:05:00,raw_aero1,1858.00,,G
09/06/2019,19:10:00,raw_aero2,nan,,G
09/06/2019,19:10:00,raw_cloud1,nan,,G
09/06/2019,19:10:00,raw_aero1,nan,,G
09/06/2019,19:15:00,raw_aero2,nan,,G
09/06/2019,19:15:00,raw_cloud1,nan,,G
09/06/2019,19:15:00,raw_aero1,1693.00,,G
09/06/2019,19:20:00,raw_aero2,nan,,G
09/06/2019,19:20:00,raw_cloud1,nan,,G
09/06/2019,19:20:00,raw_aero1,1783.00,,G
09/06/2019,19:25:00,raw_aero2,nan,,G
09/06/2019,19:25:00,raw_cloud1,nan,,G
09/06/2019,19:25:00,raw_aero1,1723.00,,G
09/06/2019,19:30:00,raw_aero2,nan,,G
09/06/2019,19:30:00,raw_cloud1,nan,,G
09/06/2019,19:30:00,raw_aero1,1618.00,,G
09/06/2019,19:35:00,raw_aero2,nan,,G
09/06/2019,19:35:00,raw_cloud1,nan,,G
09/06/2019,19:35:00,raw_aero1,1633.00,,G
09/06/2019,19:40:00,raw_aero2,nan,,G
09/06/2019,19:40:00,raw_cloud1,nan,,G
09/06/2019,19:40:00,raw_aero1,1678.00,,G
09/06/2019,19:45:00,raw_aero2,nan,,G
09/06/2019,19:45:00,raw_cloud1,nan,,G
09/06/2019,19:45:00,raw_aero1,1663.00,,G
09/06/2019,19:50:00,raw_aero2,nan,,G
09/06/2019,19:50:00,raw_cloud1,nan,,G
09/06/2019,19:50:00,raw_aero1,1798.00,,G
09/06/2019,19:55:00,raw_aero2,nan,,G
09/06/2019,19:55:00,raw_cloud1,nan,,G
09/06/2019,19:55:00,raw_aero1,1828.00,,G
09/06/2019,20:00:00,raw_aero2,nan,,G
09/06/2019,20:00:00,raw_cloud1,nan,,G
09/06/2019,20:00:00,aero1_hr_mn,1876.75,,G
09/06/2019,20:00:00,aero2_hr_mn,1978.00,,G
09/06/2019,20:00:00,raw_aero1,1813.00,,G
09/06/2019,20:05:00,raw_aero2,nan,,G
09/06/2019,20:05:00,raw_cloud1,nan,,G
09/06/2019,20:05:00,raw_aero1,1813.00,,G
09/06/2019,20:10:00,raw_aero2,nan,,G
09/06/2019,20:10:00,raw_cloud1,nan,,G
09/06/2019,20:10:00,raw_aero1,1813.00,,G
09/06/2019,20:15:00,raw_aero2,nan,,G
09/06/2019,20:15:00,raw_cloud1,nan,,G
09/06/2019,20:15:00,raw_aero1,1813.00,,G
09/06/2019,20:20:00,raw_aero2,nan,,G
09/06/2019,20:20:00,raw_cloud1,nan,,G
09/06/2019,20:20:00,raw_aero1,1798.00,,G
09/06/2019,20:25:00,raw_aero2,nan,,G
09/06/2019,20:25:00,raw_cloud1,nan,,G
